Date,Open,High,Low,Close,Volume
19-Jan-14,28.35,28.8,27.05,28.45,5654980
19-Jan-14,13.5,13.5,12.65,12.65,1100035.2
19-Jan-14,50.4,53.5,49.8,51.55,4172213.95
19-Jan-14,238,239.9,233.95,238,3270991
19-Jan-14,1297.4,1311.05,1258.5,1299.35,308830985
19-Jan-14,8.7,8.7,8.3,8.55,872844.85
19-Jan-14,56.7,62.3,56.4,61.95,2585900
19-Jan-14,25.5,25.5,24.15,24.55,101136.85
19-Jan-14,475.25,509.25,471.6,508.3,3813774
19-Jan-14,150.35,155,135,141.8,140551560
19-Jan-14,124,125.25,123.5,125.1,1370050
19-Jan-14,23.8,23.8,23.1,23.5,702511.65
19-Jan-14,38.8,38.8,36.75,36.9,496144.65
19-Jan-14,594.85,603.5,586.2,601.65,14270582.9
19-Jan-14,23.9,24.6,23.5,24.2,100056148.2
19-Jan-14,1179,1290,1167.05,1260.4,52106267.5
19-Jan-14,4.75,5,4.75,4.95,54374.2
19-Jan-14,24.95,25.3,24.6,24.95,3979658.35
19-Jan-14,758,764.5,735.05,739.95,4342231
19-Jan-14,35.25,35.35,34.6,34.9,27395147.1
19-Jan-14,1443,1447.95,1420,1427.8,8854991.45
19-Jan-14,54.8,54.8,50.2,52.5,5171125.8
19-Jan-14,249,256,245,247,23440856.65
19-Jan-14,90,91.7,87.25,88.2,5531372.55
19-Jan-14,52,52,52,52,104000
19-Jan-14,149.9,151,131.1,133.35,158805700
19-Jan-14,116.1,114.5,114,116.45,4393047.5
19-Jan-14,870,882,865,869,15836817.6
19-Jan-14,1.65,1.65,1.65,1.65,23430
19-Jan-14,410.5,425,410.5,415.05,428490.2
19-Jan-14,101.1,104.5,100,102,15215631.8
19-Jan-14,44.2,45,43.5,43.75,442400
19-Jan-14,60.25,61.35,59.1,60.25,106875044.1
19-Jan-14,557,557,530.25,535.85,149823691.5
19-Jan-14,1134.15,1144.95,1114,1137.45,1073049994
19-Jan-14,883.35,884.7,853,860.95,11596352.8
19-Jan-14,16,16,14.75,15.45,289609.05
19-Jan-14,70.95,72.95,69,69.95,1403430.3
19-Jan-14,105.45,105.9,104,104.55,11475297.15
19-Jan-14,291.55,308,288.55,303.8,146914716.9
19-Jan-14,196.6,197,146.8,193.95,47035585.4
19-Jan-14,276.8,283,262.3,270.35,85199395.1
19-Jan-14,1676.2,1739.95,1555.8,1559.9,47117136.05
19-Jan-14,31.65,32.35,31.5,32.25,279591975.4
19-Jan-14,404.25,409.9,395,403,6014373.65
19-Jan-14,497.75,504.1,488.4,496.85,97578381.55
19-Jan-14,167.3,172.5,167.3,168.9,16125082
19-Jan-14,8.3,8.4,8.2,8.2,876640.8
19-Jan-14,44.9,44.9,43.15,44,775876.55
19-Jan-14,42.1,42.55,40.6,41.9,28391457.8
19-Jan-14,26.5,26.5,24,24.8,524755.7
19-Jan-14,25.5,25.5,24.05,24.85,425704.4
19-Jan-14,148.8,148.8,141.1,143.3,7968886.15
19-Jan-14,75.8,77.45,75,76.85,273721197
19-Jan-14,0.75,0.75,0.7,0.7,192269.8
19-Jan-14,532.95,538.95,525.5,536.5,2650776.95
19-Jan-14,264.05,264.95,255.3,258,4258344.15
19-Jan-14,995,995,995,995,99500
19-Jan-14,1003.7,1003.7,1003.7,1003.7,8029.6
19-Jan-14,1003,1003,990.1,1002.09,115166
19-Jan-14,986,986,986,986,138040
19-Jan-14,1006.8,1007.2,1002.1,1007.2,532513.7
19-Jan-14,99.75,101.5,98.55,100.55,171762676.4
19-Jan-14,1120,1120,1120,1120,112000
19-Jan-14,1010.1,1010.1,1010.1,1010.1,111111
19-Jan-14,1080,1080,1080,1080,50760
19-Jan-14,1030,1063,1030,1063,329200
19-Jan-14,1040,1040,1040,1040,26000
19-Jan-14,1914.95,1922.8,1463.4,1909.8,408217565
19-Jan-14,215.1,214,196.6,207.7,4320271.2
19-Jan-14,396,403,388.05,398.2,64439664.8
19-Jan-14,20,20.55,20,20,1576800
19-Jan-14,1.85,1.85,1.85,1.85,1025919.35
19-Jan-14,1472,1472,1408.25,1428,790330070.9
19-Jan-14,560,560,542.01,545,343791.05
19-Jan-14,1080,1080,1080,1080,149000
19-Jan-14,1134,1134,1116.25,1116.25,222792.5
19-Jan-14,1110,1129.9,1083,1096.05,6869874.5
19-Jan-14,16.1,16.5,16.1,16.1,26267900.35
19-Jan-14,69.8,69.8,65.5,65.9,1065524.45
19-Jan-14,805.8,808.85,794,805.75,126200638.4
19-Jan-14,134.7,136.7,131,132.85,156725146.3
19-Jan-14,277.7,293,275.45,289.1,57680566.65
19-Jan-14,166,167,163,164.1,4316849.3
19-Jan-14,129,129,122.25,122.25,1482000
19-Jan-14,35,35,34.2,34.55,7778952.65
19-Jan-14,127.4,134.4,127,128.15,3744699.85
19-Jan-14,4.1,4.1,3.65,3.8,4078841.25
19-Jan-14,410,412,393.4,401.4,13714439.05
19-Jan-14,21.5,21.5,20.75,20.75,7375
19-Jan-14,390,390.8,372.3,376.05,682989507.8
19-Jan-14,11.1,11.25,10.45,10.8,90055169.2
19-Jan-14,376.85,385.35,370.1,373.1,32088131.95
19-Jan-14,446,456.95,435.55,445.75,66671142.95
19-Jan-14,1.15,1.15,1.15,1.15,9808.35
19-Jan-14,33.55,33.75,32.25,32.85,13722783.25
19-Jan-14,1128,1128,1083.15,1111.45,3585509.5
19-Jan-14,5089.95,5089.95,4915.75,4970.35,4676517.25
19-Jan-14,4.6,4.6,4.35,4.45,5693032.85
19-Jan-14,1965,2054,1965,2033.1,217958676.2
19-Jan-14,649.9,670,635,656.8,3133133.1
19-Jan-14,549.5,559.75,525.05,556.15,86015230.15
19-Jan-14,79.3,82.7,79.25,82.35,41359804.9
19-Jan-14,13.2,13.45,13.1,13.3,23155990.15
19-Jan-14,580,580.65,567.6,572.1,2687470085
19-Jan-14,407.5,424.7,397.15,414.75,5159069177
19-Jan-14,1039,1055.95,1014.4,1050.2,1098394474
19-Jan-14,177.85,179.7,174.1,177.3,4609370.65
19-Jan-14,17.75,14.45,17.5,17.95,170292.55
19-Jan-14,385.85,385.85,378.75,383.55,6449617.95
19-Jan-14,298.9,315,293.5,309.45,14973564.8
19-Jan-14,1410,1476,1375.5,1462.3,154191315.2
19-Jan-14,125,126.25,119.55,123,4070078
19-Jan-14,2.3,2.3,2.2,2.3,202749.15
19-Jan-14,1.3,1.3,1.3,1.3,15008.5
19-Jan-14,3.7,3.7,3.5,3.5,70056.15
19-Jan-14,14.35,14.35,17.6,14,341695.1
19-Jan-14,6.1,6.25,6.05,6.05,166984.1
19-Jan-14,91.2,91.2,91.2,91.2,820800
19-Jan-14,97.25,99.4,95.75,97.95,2257240.1
19-Jan-14,427,444.3,425.05,433.9,54683127.4
19-Jan-14,102.35,103.75,100.5,101.4,7014992.95
19-Jan-14,199.95,203.4,196.1,198.35,42491307.75
19-Jan-14,14.85,15.2,14.6,15.1,529961487.3
19-Jan-14,210.6,235.95,208.1,229.7,638216070.8
19-Jan-14,2065.05,2071.95,2033,2046.6,8472596.45
19-Jan-14,480,481,462,471.85,12158509.35
19-Jan-14,1989.95,2008.95,1960.05,1999.3,27309115.35
19-Jan-14,7.15,7.7,6.8,7.35,5492463.4
19-Jan-14,77,79.7,76.3,78.95,306934774.6
19-Jan-14,592.75,620,590.5,615.8,114294325.6
19-Jan-14,120.9,120.95,114.5,115.55,400289.5
19-Jan-14,142.5,149.9,142,146.95,51031442.15
19-Jan-14,162.9,167.55,159.2,165.95,35108211.5
19-Jan-14,313,321.45,309.15,316,9984191
19-Jan-14,332.95,339,326.6,334.95,40917764.85
19-Jan-14,38.7,39.7,38,39.15,29800504.25
19-Jan-14,17.5,17.8,16.9,17.1,126014.8
19-Jan-14,14.95,19.2,14.2,14.5,3514436.85
19-Jan-14,8,8,7.35,7.45,283151.25
19-Jan-14,66.2,68.8,66.2,66.85,2615134.15
19-Jan-14,9251.55,9850,9251.55,9419.6,31548796.8
19-Jan-14,731.45,734.9,717.2,724.65,467032450.3
19-Jan-14,156.95,160.5,156.2,159.9,100586117.5
19-Jan-14,632,639.95,626.15,633.85,236740322.9
19-Jan-14,1035.95,1052.45,1017.1,1037.95,883727874.4
19-Jan-14,306,310,300.95,308.35,1114330554
19-Jan-14,869.8,878,855.4,876.75,36919148.7
19-Jan-14,882,905.25,866.15,883.95,155646885
19-Jan-14,415.2,421.95,415.05,414.05,1626829817
19-Jan-14,241.05,245.35,240.9,243.7,458667852.7
19-Jan-14,90.7,92.5,90.2,92.2,415989371
19-Jan-14,1148,1142,1133.25,1174,435458792
19-Jan-14,752.5,762,742.5,753,2421198577
19-Jan-14,133.9,137.95,130.5,136.65,115790894.4
19-Jan-14,280.25,288.7,276,285.05,10771921.45
19-Jan-14,571.95,571.95,522.35,522.35,6931.05
19-Jan-14,545.15,556,540,544.25,5666421.6
19-Jan-14,27.1,27.75,26.5,26.9,2449965.15
19-Jan-14,710,710,682.5,691.15,599558.4
19-Jan-14,2930.55,2982,2903.65,2959.3,2667000913
19-Jan-14,179.95,140.95,175.55,179.25,7457479.55
19-Jan-14,2260,2305,2220,2281.85,12633534.85
19-Jan-14,12.25,12.65,12.25,12.25,87139.5
19-Jan-14,553,558.5,547.05,552.9,1078853670
19-Jan-14,396.95,399.9,389.8,395.1,34956960.95
19-Jan-14,238.1,244.5,238.1,239.55,889335.85
19-Jan-14,434.9,434.9,400,404.25,149829337.2
19-Jan-14,66.6,67,64.25,65.2,795014.95
19-Jan-14,62.7,63.45,61.3,62.9,11313555.3
19-Jan-14,26,26.45,25.25,25.8,912997.85
19-Jan-14,110,110.85,105.8,109.3,101490766.6
19-Jan-14,165.4,167.75,163.2,164.75,88526724.8
19-Jan-14,14.15,15.1,14.15,14.7,77872.35
19-Jan-14,58,59.15,56.5,57.85,2366179.7
19-Jan-14,615,621.55,605.4,611.3,5695630.9
19-Jan-14,609,615,609,615,734400
19-Jan-14,607.6,632,607.6,621.95,3390277.8
19-Jan-14,1287.9,1323.95,1258.1,1293.4,150969745.2
19-Jan-14,54,55.4,53.2,53.7,558248.25
19-Jan-14,250.05,252.6,242.6,249.95,365115025.5
19-Jan-14,702,710.1,697,699.25,151140353.9
19-Jan-14,19.2,19.2,14.25,19.05,3405238.95
19-Jan-14,7040.05,7177.95,7001,7079,10415807.15
19-Jan-14,697.95,719.95,697.45,709.45,8987650.05
19-Jan-14,574.75,580,568,573.7,6122614.7
19-Jan-14,270,273.95,268,272.65,3458435
19-Jan-14,13.4,13.4,13.4,13.4,19564
19-Jan-14,597.85,605,582.6,588.4,6995795.2
19-Jan-14,73,73,70.85,70.85,1773807.2
19-Jan-14,210.75,215.25,205.5,208,25341342.7
19-Jan-14,909,929.85,901,922.75,14353119.55
19-Jan-14,288.9,297.4,284.2,291.85,605230258.3
19-Jan-14,113,113,110,111,850042.15
19-Jan-14,2192.9,2225,2142.05,2177.85,315547128.9
19-Jan-14,64.1,64.1,59,60.9,1276650
19-Jan-14,70.4,70.4,64.5,64.5,1059600
19-Jan-14,879.1,897.55,879.1,891.45,1316228091
19-Jan-14,165,169,160.4,168.1,15149656.2
19-Jan-14,63.5,65,62.25,63.8,11043139.15
19-Jan-14,445.35,448,434.05,442.55,57378721.45
19-Jan-14,2.7,2.8,2.6,2.8,9074.8
19-Jan-14,127.35,127.35,121.4,124.05,1652150.35
19-Jan-14,1441.9,1444.95,1405.3,1430.5,120996008.6
19-Jan-14,292.4,305.3,287.5,302.8,855719247.4
19-Jan-14,59,61.5,59,61.5,897000
19-Jan-14,72,72.45,72,72.45,866700
19-Jan-14,687,709,661.5,685.4,2302634.85
19-Jan-14,35,35.1,32.2,34.8,1909600
19-Jan-14,14.55,14.95,14.1,14.35,370654.15
19-Jan-14,333,334,325.05,330.95,19500282.55
19-Jan-14,250,259.45,246.85,249.85,2640396.7
19-Jan-14,85.6,85.6,84.1,84.9,42436998
19-Jan-14,156.55,162.7,150,160.7,48290866.95
19-Jan-14,39.3,39.9,38.15,38.6,12974120.25
19-Jan-14,134.9,134.9,132.5,133.6,10904137.6
19-Jan-14,73,73.5,69.5,70.25,65433412.95
19-Jan-14,836,850,834.05,837.75,544541.05
19-Jan-14,8379.95,8800,8351,8644,257362370.1
19-Jan-14,110,124.55,108,122.35,37637157.8
19-Jan-14,7,7.2,6.85,7.1,6719085.5
19-Jan-14,3.55,3.55,3.4,3.4,17672.05
19-Jan-14,59.3,60.25,58.5,59.45,381462321.2
19-Jan-14,400.1,409.95,393.1,399.8,9719514.55
19-Jan-14,719,721.6,708.05,715.2,332880953.2
19-Jan-14,3615.5,3692.95,3606.05,3621,7807526.95
19-Jan-14,452.75,464.85,449.75,452.7,80415540.2
19-Jan-14,24.9,24.9,24.9,24.9,158090.1
19-Jan-14,163.8,169.4,161.25,168,177073132.8
19-Jan-14,1090,1105,1071.2,1096.05,321154784.4
19-Jan-14,302.8,317,301.95,315.9,54302010.85
19-Jan-14,31.05,31.5,30.5,31.2,19659685.95
19-Jan-14,463,471.95,458.3,468.4,48703362.9
19-Jan-14,488,490.85,480,483.25,21121405.1
19-Jan-14,23.9,24.2,23.3,23.5,2096005.3
19-Jan-14,26.15,27.1,26,26.45,24269630.05
19-Jan-14,396.8,410.7,390.6,409.25,562225582.4
19-Jan-14,4368,4382.4,4271,4300,1344738450
19-Jan-14,91.1,91.1,86.4,87.95,3069810.8
19-Jan-14,1.55,1.55,1.5,1.5,19517.75
19-Jan-14,362.75,364.4,361,363.5,85307204.5
19-Jan-14,90.1,93.85,88.25,89.3,855120.3
19-Jan-14,138.05,141.65,137.25,141.35,463317614.4
19-Jan-14,400.1,405.6,395,399.85,35814408.1
19-Jan-14,8.85,9.2,8.6,9.05,371547142.7
19-Jan-14,17.8,14,17.65,17.75,6705963.3
19-Jan-14,486.8,486.8,457.5,462.9,1065271
19-Jan-14,7.25,7.35,7.2,7.2,468517.9
19-Jan-14,169.9,173.35,165,170.2,19811115.85
19-Jan-14,799.5,808.1,791,802.35,814645215.2
19-Jan-14,16.5,16.5,16.5,16.5,8250
19-Jan-14,9.05,9.4,9.05,9.05,8960768.25
19-Jan-14,27.6,28.75,27.6,28.4,44032017
19-Jan-14,8.75,8.75,8.4,8.65,143861.45
19-Jan-14,8.71,8.71,8.65,8.65,95280.6
19-Jan-14,311.5,312.9,308.55,310.64,1283582.35
19-Jan-14,1120.55,1125.85,1119.47,1125.85,112162.16
19-Jan-14,366,370.5,365.85,369.4,101638.3
19-Jan-14,23.5,23.5,21.95,22.5,14140110.7
19-Jan-14,128,128,119.6,120.2,8883487.95
19-Jan-14,0.35,0.35,0.3,0.35,991441.65
19-Jan-14,457,467.45,453.05,457.3,70677224.2
19-Jan-14,925.05,929.55,910,921.45,8200139.95
19-Jan-14,710,710,669.6,688.15,160716746.4
19-Jan-14,48.25,48.25,48.25,48.25,1235200
19-Jan-14,437.1,449.9,436,446.6,949955324.6
19-Jan-14,8.6,9.3,8.55,8.6,142091.45
19-Jan-14,52.8,53.9,51.9,52.4,1943458.45
19-Jan-14,35.65,35.8,34.5,34.8,1090084.8
19-Jan-14,44,45.35,42.7,44.9,64929670
19-Jan-14,16.35,17.5,16.3,16.55,1602338
19-Jan-14,645.7,680,624.05,676.2,142979017.4
19-Jan-14,326.5,333.7,323.1,331.65,2509239709
19-Jan-14,10.5,10.55,10.5,10.5,404543.55
19-Jan-14,2501,2529.8,2425,2455.45,134419500.1
19-Jan-14,96.6,96.8,92.7,93.95,14452214.65
19-Jan-14,224,224.5,217.45,220,2911440
19-Jan-14,1339,1432,1307,1392.85,10506652.3
19-Jan-14,237.95,244.9,228.1,235.25,35528339.75
19-Jan-14,236.45,241,233.45,239.65,211783151
19-Jan-14,5105.65,5389.9,5105.65,5300.6,5240501.6
19-Jan-14,19.25,19.6,14.5,14.9,5463131.7
19-Jan-14,22.4,23,21.45,21.75,41254948.05
19-Jan-14,98.2,100.65,95.95,96.35,12410055.7
19-Jan-14,65.6,67.3,65.1,66.7,54248423.7
19-Jan-14,10.9,10.9,10.4,10.8,2148379.55
19-Jan-14,28.75,30.3,28.25,29.45,6454324.45
19-Jan-14,41.1,43.2,40.9,42.1,206259290.8
19-Jan-14,13.8,13.8,13.8,13.8,2760
19-Jan-14,174.5,178,174,174.8,3913550.9
19-Jan-14,971,983.9,948.1,967.85,20335760.2
19-Jan-14,1210,1259.9,1210,1224.05,23638027.65
19-Jan-14,101.8,103,99.65,100.85,4925137.9
19-Jan-14,83.5,86.75,82.65,84.65,35464680
19-Jan-14,363.95,376.25,359.35,362.5,153751487.2
19-Jan-14,72.2,73.15,70,71.75,342478.85
19-Jan-14,775.85,794.9,760.1,769.4,56145265.55
19-Jan-14,19.5,21.35,19.5,20.2,300104.8
19-Jan-14,0.3,0.35,0.25,0.3,12354014.65
19-Jan-14,424.9,424.9,411,421.4,6023584.1
19-Jan-14,1.55,1.6,1.5,1.5,1489111.3
19-Jan-14,97.5,98.25,93.5,94.85,83021425.2
19-Jan-14,88.7,88.7,84.95,86.7,9888239
19-Jan-14,1555.05,1627.45,1555.05,1586.55,9028369.15
19-Jan-14,1116.3,1137.95,1111.3,1124.6,6292361.9
19-Jan-14,603.55,620.7,602.05,614.2,827394165.3
19-Jan-14,407,409.5,400,405.15,27272303.85
19-Jan-14,112,112,112,112,336000
19-Jan-14,153,156.7,146.8,149.85,7675568.85
19-Jan-14,3086.95,3240.4,2975.3,3117.75,59023954.2
19-Jan-14,2531,2540.1,2488.8,2516.4,37566538.35
19-Jan-14,1449.95,1520,1432,1499.7,109980200.1
19-Jan-14,624.4,624.5,611.15,614.9,25049451.55
19-Jan-14,7631,7900,7552.35,7849.95,102390238.5
19-Jan-14,224.35,224.35,217.6,219.85,87383496.9
19-Jan-14,45.15,46.9,45,45.95,466649.95
19-Jan-14,127.2,129.65,125.3,127.45,35866986.4
19-Jan-14,1354,1354,1317,1332.65,5322925.4
19-Jan-14,57,60.8,56.2,57.95,858391.95
19-Jan-14,178,192,173.3,190,336421772.6
19-Jan-14,178.35,143.5,174.6,140.55,126617596.4
19-Jan-14,242.05,242.05,241.55,241.55,429516.8
19-Jan-14,72.6,74.35,71.4,73.2,121452876.9
19-Jan-14,3300,3370,3210,3280.55,1265471.95
19-Jan-14,2242,2298,2165.3,2267.3,5553907.65
19-Jan-14,1479.95,1499,1462,1481.65,22519001.1
19-Jan-14,139.7,139.7,129.15,129.35,3345869.4
19-Jan-14,127.9,134.7,122.15,131.05,39634564.7
19-Jan-14,2.4,2.4,2.4,2.4,48280.8
19-Jan-14,78.6,80,78.6,80,66688.4
19-Jan-14,327,330,320.5,328.95,524520547.6
19-Jan-14,910,929.4,886.2,904.45,1437879389
19-Jan-14,419,425,404,415.35,329208579.9
19-Jan-14,109.95,110,109,109.65,2965350
19-Jan-14,7.5,7.85,7.25,7.35,653609.7
19-Jan-14,314,319.8,308.75,313.45,37056201
19-Jan-14,63.85,63.85,61.5,61.9,1090595.4
19-Jan-14,4.4,4.4,4.2,4.2,36412.4
19-Jan-14,56.95,56.95,52.3,56,253666.7
19-Jan-14,347.5,352.25,339.1,349.35,7410763849
19-Jan-14,2245,2325,2222.25,2289.15,2545248.8
19-Jan-14,590,602.9,585,600.35,1100694955
19-Jan-14,9.95,9.95,9.95,9.95,40645.75
19-Jan-14,44.85,46.05,44.3,45.85,32895997.15
19-Jan-14,44,44.7,43.4,43.95,29662156.2
19-Jan-14,0.55,0.55,0.55,0.55,10150.25
19-Jan-14,54.5,56.4,52,52.15,141431.85
19-Jan-14,893,915.05,893,908.45,36328767.55
19-Jan-14,128,129.5,126,126.65,23800146
19-Jan-14,25.35,26.35,25.25,25.85,3038166.4
19-Jan-14,48.15,48.15,47.25,47.25,286800
19-Jan-14,209.1,220,206.5,214.45,1981212.5
19-Jan-14,51,51,50,50.6,57369.5
19-Jan-14,211,211.05,210,210,632050
19-Jan-14,525,530.05,510,513.2,51248407.05
19-Jan-14,217.25,222.35,210.8,212.2,22061726.9
19-Jan-14,1105.05,1112.95,1082.6,1103.4,6754668.05
19-Jan-14,4.45,4.55,4.1,4.15,1602264.95
